person_id,person_type,club_id,relationship,interest_signal,signal_strength,club_role,years_active
L2022-10318,Alum,CLB-27,MEMBER_OF,,,President,1
L2022-10318,Alum,CLB-32,MEMBER_OF,,,Member,2
L2024-10320,Alum,CLB-40,MEMBER_OF,,,Member,1
L2024-10320,Alum,CLB-26,MEMBER_OF,,,President,2
L2024-10320,Alum,CLB-14,MEMBER_OF,,,President,1
L2024-10320,Alum,CLB-15,MEMBER_OF,,,Member,1
L2025-10321,Alum,CLB-11,MEMBER_OF,,,Member,4
L2019-10322,Alum,CLB-19,MEMBER_OF,,,Member,3
L2019-10322,Alum,CLB-45,MEMBER_OF,,,Member,1
L2019-10322,Alum,CLB-41,MEMBER_OF,,,Member,3
L2019-10322,Alum,CLB-04,MEMBER_OF,,,Member,3
L2020-10323,Alum,CLB-30,MEMBER_OF,,,Member,1
L2020-10323,Alum,CLB-02,MEMBER_OF,,,Member,1
L2021-10324,Alum,CLB-21,MEMBER_OF,,,Officer,3
L2021-10324,Alum,CLB-27,MEMBER_OF,,,Member,2
L2022-10325,Alum,CLB-19,MEMBER_OF,,,Officer,3
L2023-10326,Alum,CLB-07,MEMBER_OF,,,Member,2
L2024-10327,Alum,CLB-02,MEMBER_OF,,,President,3
L2024-10327,Alum,CLB-08,MEMBER_OF,,,Member,3
L2024-10327,Alum,CLB-37,MEMBER_OF,,,Member,1
L2024-10327,Alum,CLB-14,MEMBER_OF,,,Member,1
L2025-10328,Alum,CLB-14,MEMBER_OF,,,Member,3
L2019-10329,Alum,CLB-29,MEMBER_OF,,,Officer,3
L2021-10331,Alum,CLB-44,MEMBER_OF,,,Member,3
L2023-10333,Alum,CLB-08,MEMBER_OF,,,Officer,2
L2023-10333,Alum,CLB-10,MEMBER_OF,,,Member,2
L2023-10333,Alum,CLB-41,MEMBER_OF,,,President,2
L2024-10334,Alum,CLB-23,MEMBER_OF,,,Member,4
L2024-10334,Alum,CLB-05,MEMBER_OF,,,Member,1
L2024-10334,Alum,CLB-27,MEMBER_OF,,,Member,2
L2024-10334,Alum,CLB-02,MEMBER_OF,,,Member,1
L2025-10335,Alum,CLB-05,MEMBER_OF,,,Member,1
L2025-10335,Alum,CLB-14,MEMBER_OF,,,Founder,3
L2025-10335,Alum,CLB-17,MEMBER_OF,,,Officer,1
L2025-10335,Alum,CLB-36,MEMBER_OF,,,Member,1
L2019-10336,Alum,CLB-14,MEMBER_OF,,,Member,4
L2019-10336,Alum,CLB-19,MEMBER_OF,,,Member,2
L2020-10337,Alum,CLB-10,MEMBER_OF,,,Member,3
L2021-10338,Alum,CLB-10,MEMBER_OF,,,Member,2
L2021-10338,Alum,CLB-21,MEMBER_OF,,,Member,2
L2021-10338,Alum,CLB-40,MEMBER_OF,,,Member,4
L2021-10338,Alum,CLB-29,MEMBER_OF,,,Member,4
L2022-10339,Alum,CLB-15,MEMBER_OF,,,Member,4
L2022-10339,Alum,CLB-22,MEMBER_OF,,,Member,4
L2022-10339,Alum,CLB-40,MEMBER_OF,,,President,2
L2022-10339,Alum,CLB-17,MEMBER_OF,,,Member,1
L2023-10340,Alum,CLB-23,MEMBER_OF,,,Member,1
L2023-10340,Alum,CLB-19,MEMBER_OF,,,Officer,3
L2023-10340,Alum,CLB-37,MEMBER_OF,,,Member,2
L2023-10340,Alum,CLB-14,MEMBER_OF,,,Member,1
L2024-10341,Alum,CLB-14,MEMBER_OF,,,Officer,3
L2025-10342,Alum,CLB-41,MEMBER_OF,,,Member,2
L2019-10343,Alum,CLB-14,MEMBER_OF,,,Member,1
L2019-10343,Alum,CLB-04,MEMBER_OF,,,Member,1
L2020-10344,Alum,CLB-43,MEMBER_OF,,,Officer,1
L2020-10344,Alum,CLB-10,MEMBER_OF,,,Member,3
L2020-10344,Alum,CLB-19,MEMBER_OF,,,Member,1
L2020-10344,Alum,CLB-40,MEMBER_OF,,,Member,4
L2021-10345,Alum,CLB-28,MEMBER_OF,,,Member,2
L2021-10345,Alum,CLB-31,MEMBER_OF,,,Member,3
L2022-10346,Alum,CLB-23,MEMBER_OF,,,Founder,1
L2022-10346,Alum,CLB-22,MEMBER_OF,,,Officer,2
L2023-10347,Alum,CLB-10,MEMBER_OF,,,Member,3
L2023-10347,Alum,CLB-22,MEMBER_OF,,,Member,1
L2024-10348,Alum,CLB-07,MEMBER_OF,,,Member,3
L2024-10348,Alum,CLB-08,MEMBER_OF,,,Member,2
L2024-10348,Alum,CLB-14,MEMBER_OF,,,President,1
L2025-10349,Alum,CLB-40,MEMBER_OF,,,Member,1
L2025-10349,Alum,CLB-37,MEMBER_OF,,,Member,2
L2019-10350,Alum,CLB-22,MEMBER_OF,,,Member,2
L2020-10351,Alum,CLB-25,MEMBER_OF,,,Officer,4
L2020-10351,Alum,CLB-17,MEMBER_OF,,,Member,1
L2020-10351,Alum,CLB-36,MEMBER_OF,,,Member,3
L2021-10352,Alum,CLB-06,MEMBER_OF,,,Member,3
L2021-10352,Alum,CLB-08,MEMBER_OF,,,Member,2
L2021-10352,Alum,CLB-12,MEMBER_OF,,,Member,3
L2022-10353,Alum,CLB-09,MEMBER_OF,,,Founder,1
L2022-10353,Alum,CLB-17,MEMBER_OF,,,Member,4
L2022-10353,Alum,CLB-39,MEMBER_OF,,,Member,2
L2022-10353,Alum,CLB-10,MEMBER_OF,,,Member,2
L2023-10354,Alum,CLB-39,MEMBER_OF,,,Member,2
L2023-10354,Alum,CLB-19,MEMBER_OF,,,Member,4
L2023-10354,Alum,CLB-14,MEMBER_OF,,,Member,3
L2023-10354,Alum,CLB-01,MEMBER_OF,,,Member,2
L2024-10355,Alum,CLB-22,MEMBER_OF,,,Member,4
L2024-10355,Alum,CLB-01,MEMBER_OF,,,Founder,1
L2025-10356,Alum,CLB-15,MEMBER_OF,,,Member,1
L2025-10356,Alum,CLB-05,MEMBER_OF,,,Member,2
L2025-10356,Alum,CLB-06,MEMBER_OF,,,Officer,3
L2025-10356,Alum,CLB-41,MEMBER_OF,,,Member,3
L2019-10357,Alum,CLB-11,MEMBER_OF,,,Member,1
L2020-10358,Alum,CLB-43,MEMBER_OF,,,Member,3
L2020-10358,Alum,CLB-15,MEMBER_OF,,,Member,3
L2021-10359,Alum,CLB-22,MEMBER_OF,,,Member,4
L2021-10359,Alum,CLB-04,MEMBER_OF,,,Founder,1
L2021-10359,Alum,CLB-09,MEMBER_OF,,,Member,1
L2022-10360,Alum,CLB-14,MEMBER_OF,,,Member,2
L2023-10361,Alum,CLB-02,MEMBER_OF,,,Member,2
L2024-10362,Alum,CLB-02,MEMBER_OF,,,President,2
L2025-10363,Alum,CLB-05,MEMBER_OF,,,Member,4
L2025-10363,Alum,CLB-13,MEMBER_OF,,,President,2
L2019-10364,Alum,CLB-04,MEMBER_OF,,,Officer,4
L2019-10364,Alum,CLB-09,MEMBER_OF,,,President,4
L2020-10365,Alum,CLB-17,MEMBER_OF,,,Member,3
L2020-10365,Alum,CLB-15,MEMBER_OF,,,Member,1
L2022-10367,Alum,CLB-09,MEMBER_OF,,,Member,4
L2024-10369,Alum,CLB-31,MEMBER_OF,,,Member,2
L2024-10369,Alum,CLB-22,MEMBER_OF,,,Member,1
L2024-10369,Alum,CLB-15,MEMBER_OF,,,Member,1
L2025-10370,Alum,CLB-14,MEMBER_OF,,,Member,4
L2025-10370,Alum,CLB-17,MEMBER_OF,,,Officer,3
L2025-10370,Alum,CLB-24,MEMBER_OF,,,President,1
L2019-10371,Alum,CLB-44,MEMBER_OF,,,President,1
L2019-10371,Alum,CLB-08,MEMBER_OF,,,President,4
L2019-10371,Alum,CLB-17,MEMBER_OF,,,Member,3
L2019-10371,Alum,CLB-14,MEMBER_OF,,,Member,1
L2021-10373,Alum,CLB-08,MEMBER_OF,,,Member,3
L2021-10373,Alum,CLB-02,MEMBER_OF,,,Member,1
L2021-10373,Alum,CLB-01,MEMBER_OF,,,Member,4
L2022-10374,Alum,CLB-17,MEMBER_OF,,,Officer,4
L2022-10374,Alum,CLB-08,MEMBER_OF,,,Member,1
L2024-10376,Alum,CLB-01,MEMBER_OF,,,Officer,1
L2024-10376,Alum,CLB-17,MEMBER_OF,,,Member,3
L2024-10376,Alum,CLB-23,MEMBER_OF,,,Member,1
L2024-10376,Alum,CLB-19,MEMBER_OF,,,Member,4
L2025-10377,Alum,CLB-04,MEMBER_OF,,,Member,3
L2025-10377,Alum,CLB-24,MEMBER_OF,,,Member,2
L2025-10377,Alum,CLB-20,MEMBER_OF,,,Officer,2
L2025-10377,Alum,CLB-14,MEMBER_OF,,,President,2
L2020-10379,Alum,CLB-02,MEMBER_OF,,,Member,3
L2020-10379,Alum,CLB-17,MEMBER_OF,,,Founder,4
L2021-10380,Alum,CLB-14,MEMBER_OF,,,Member,3
L2022-10381,Alum,CLB-01,MEMBER_OF,,,Member,2
L2022-10381,Alum,CLB-37,MEMBER_OF,,,Officer,1
L2022-10381,Alum,CLB-39,MEMBER_OF,,,Member,4
L2022-10381,Alum,CLB-19,MEMBER_OF,,,Officer,1
L2023-10382,Alum,CLB-04,MEMBER_OF,,,Member,3
L2023-10382,Alum,CLB-23,MEMBER_OF,,,Member,2
L2024-10383,Alum,CLB-14,MEMBER_OF,,,Member,2
L2024-10383,Alum,CLB-11,MEMBER_OF,,,Officer,4
L2024-10383,Alum,CLB-17,MEMBER_OF,,,Member,1
L2025-10384,Alum,CLB-24,MEMBER_OF,,,Member,4
L2025-10384,Alum,CLB-23,MEMBER_OF,,,Member,2
L2019-10385,Alum,CLB-14,MEMBER_OF,,,Member,4
L2019-10385,Alum,CLB-02,MEMBER_OF,,,President,1
L2019-10385,Alum,CLB-11,MEMBER_OF,,,Member,1
L2021-10387,Alum,CLB-23,MEMBER_OF,,,Member,3
L2021-10387,Alum,CLB-05,MEMBER_OF,,,Member,1
L2022-10388,Alum,CLB-19,MEMBER_OF,,,President,2
L2022-10388,Alum,CLB-01,MEMBER_OF,,,Member,2
L2022-10388,Alum,CLB-24,MEMBER_OF,,,Member,4
L2023-10389,Alum,CLB-14,MEMBER_OF,,,Member,2
L2023-10389,Alum,CLB-17,MEMBER_OF,,,Member,4
L2024-10390,Alum,CLB-23,MEMBER_OF,,,Member,2
L2024-10390,Alum,CLB-17,MEMBER_OF,,,Officer,2
L2025-10391,Alum,CLB-05,MEMBER_OF,,,Member,1
L2025-10391,Alum,CLB-40,MEMBER_OF,,,Officer,3
L2025-10391,Alum,CLB-44,MEMBER_OF,,,Member,2
L2019-10392,Alum,CLB-26,MEMBER_OF,,,Officer,4
L2020-10393,Alum,CLB-25,MEMBER_OF,,,Member,3
L2021-10394,Alum,CLB-09,MEMBER_OF,,,Officer,1
L2021-10394,Alum,CLB-26,MEMBER_OF,,,Member,1
L2021-10394,Alum,CLB-10,MEMBER_OF,,,Member,3
L2022-10395,Alum,CLB-15,MEMBER_OF,,,Member,2
L2023-10396,Alum,CLB-22,MEMBER_OF,,,Member,1
L2023-10396,Alum,CLB-28,MEMBER_OF,,,Officer,1
L2024-10397,Alum,CLB-39,MEMBER_OF,,,President,3
L2025-10398,Alum,CLB-39,MEMBER_OF,,,Member,3
L2019-10399,Alum,CLB-01,MEMBER_OF,,,Member,1
L2019-10399,Alum,CLB-24,MEMBER_OF,,,Member,1
L2019-10399,Alum,CLB-14,MEMBER_OF,,,Member,1
L2020-10400,Alum,CLB-12,MEMBER_OF,,,Officer,2
L2020-10400,Alum,CLB-14,MEMBER_OF,,,Officer,1
L2020-10400,Alum,CLB-23,MEMBER_OF,,,Member,3
L2020-10400,Alum,CLB-04,MEMBER_OF,,,Member,3
L2021-10401,Alum,CLB-29,MEMBER_OF,,,Member,1
L2021-10401,Alum,CLB-27,MEMBER_OF,,,Member,1
L2021-10401,Alum,CLB-01,MEMBER_OF,,,Member,2
L2022-10402,Alum,CLB-19,MEMBER_OF,,,Member,2
L2022-10402,Alum,CLB-14,MEMBER_OF,,,Founder,3
L2022-10402,Alum,CLB-23,MEMBER_OF,,,Member,3
L2022-10402,Alum,CLB-40,MEMBER_OF,,,Officer,1
L2023-10403,Alum,CLB-30,MEMBER_OF,,,Member,2
L2023-10403,Alum,CLB-05,MEMBER_OF,,,Member,4
L2024-10404,Alum,CLB-17,MEMBER_OF,,,Member,1
L2019-10406,Alum,CLB-10,MEMBER_OF,,,Member,3
L2019-10406,Alum,CLB-40,MEMBER_OF,,,Member,2
L2020-10407,Alum,CLB-03,MEMBER_OF,,,Member,4
L2022-10409,Alum,CLB-03,MEMBER_OF,,,Member,2
L2022-10409,Alum,CLB-02,MEMBER_OF,,,Member,1
L2022-10409,Alum,CLB-14,MEMBER_OF,,,Member,4
L2024-10411,Alum,CLB-05,MEMBER_OF,,,Officer,3
L2025-10412,Alum,CLB-35,MEMBER_OF,,,Officer,1
L2025-10412,Alum,CLB-09,MEMBER_OF,,,President,1
L2019-10413,Alum,CLB-40,MEMBER_OF,,,Member,4
L2019-10413,Alum,CLB-14,MEMBER_OF,,,Member,3
L2020-10414,Alum,CLB-40,MEMBER_OF,,,Member,2
L2020-10414,Alum,CLB-12,MEMBER_OF,,,Member,3
L2021-10415,Alum,CLB-17,MEMBER_OF,,,Member,4
L2021-10415,Alum,CLB-05,MEMBER_OF,,,Member,1
L2021-10415,Alum,CLB-14,MEMBER_OF,,,Member,4
L2021-10415,Alum,CLB-01,MEMBER_OF,,,Officer,1
L2022-10416,Alum,CLB-10,MEMBER_OF,,,Founder,3
L2023-10417,Alum,CLB-23,MEMBER_OF,,,Member,3
L2023-10417,Alum,CLB-10,MEMBER_OF,,,Member,2
L2024-10418,Alum,CLB-05,MEMBER_OF,,,Member,3
L2024-10418,Alum,CLB-01,MEMBER_OF,,,Member,4
L2025-10419,Alum,CLB-10,MEMBER_OF,,,Officer,1
L2019-10420,Alum,CLB-03,MEMBER_OF,,,Officer,1
L2019-10420,Alum,CLB-26,MEMBER_OF,,,Officer,1
L2019-10420,Alum,CLB-10,MEMBER_OF,,,Member,4
L2020-10421,Alum,CLB-09,MEMBER_OF,,,President,2
L2021-10422,Alum,CLB-13,MEMBER_OF,,,Member,3
L2023-10424,Alum,CLB-03,MEMBER_OF,,,Officer,2
L2023-10424,Alum,CLB-09,MEMBER_OF,,,Founder,3
L2024-10425,Alum,CLB-39,MEMBER_OF,,,Member,3
L2024-10425,Alum,CLB-05,MEMBER_OF,,,Officer,4
L2024-10425,Alum,CLB-01,MEMBER_OF,,,Member,2
L2024-10425,Alum,CLB-10,MEMBER_OF,,,Officer,3
L2025-10426,Alum,CLB-32,MEMBER_OF,,,Member,4
L2025-10426,Alum,CLB-23,MEMBER_OF,,,Member,4
L2025-10426,Alum,CLB-01,MEMBER_OF,,,Member,3
L2019-10427,Alum,CLB-14,MEMBER_OF,,,Member,3
L2019-10427,Alum,CLB-41,MEMBER_OF,,,Officer,4
L2019-10427,Alum,CLB-26,MEMBER_OF,,,President,4
L2020-10428,Alum,CLB-24,MEMBER_OF,,,Member,3
L2020-10428,Alum,CLB-09,MEMBER_OF,,,Member,1
L2021-10429,Alum,CLB-17,MEMBER_OF,,,Member,2
L2022-10430,Alum,CLB-23,MEMBER_OF,,,Member,3
L2022-10430,Alum,CLB-09,MEMBER_OF,,,Member,1
L2022-10430,Alum,CLB-39,MEMBER_OF,,,Officer,4
L2023-10431,Alum,CLB-04,MEMBER_OF,,,Member,4
L2023-10431,Alum,CLB-08,MEMBER_OF,,,Officer,3
L2024-10432,Alum,CLB-31,MEMBER_OF,,,Member,1
L2024-10432,Alum,CLB-13,MEMBER_OF,,,Member,4
L2025-10433,Alum,CLB-26,MEMBER_OF,,,Member,3
L2019-10434,Alum,CLB-22,MEMBER_OF,,,Member,3
L2020-10435,Alum,CLB-14,MEMBER_OF,,,Member,2
L2020-10435,Alum,CLB-17,MEMBER_OF,,,President,3
L2021-10436,Alum,CLB-15,MEMBER_OF,,,President,1
L2022-10437,Alum,CLB-22,MEMBER_OF,,,Founder,1
L2024-10439,Alum,CLB-25,MEMBER_OF,,,Founder,4
L2024-10439,Alum,CLB-09,MEMBER_OF,,,Member,4
L2024-10439,Alum,CLB-01,MEMBER_OF,,,Officer,3
L2019-10441,Alum,CLB-09,MEMBER_OF,,,Officer,1
L2019-10441,Alum,CLB-11,MEMBER_OF,,,President,4
L2020-10442,Alum,CLB-23,MEMBER_OF,,,Member,1
L2020-10442,Alum,CLB-02,MEMBER_OF,,,Member,3
L2021-10443,Alum,CLB-17,MEMBER_OF,,,Member,3
L2021-10443,Alum,CLB-19,MEMBER_OF,,,President,3
L2021-10443,Alum,CLB-36,MEMBER_OF,,,Member,4
L2021-10443,Alum,CLB-40,MEMBER_OF,,,Member,1
L2022-10444,Alum,CLB-28,MEMBER_OF,,,Member,2
L2022-10444,Alum,CLB-27,MEMBER_OF,,,Founder,1
L2022-10444,Alum,CLB-29,MEMBER_OF,,,Member,3
L2023-10445,Alum,CLB-14,MEMBER_OF,,,Founder,3
L2023-10445,Alum,CLB-02,MEMBER_OF,,,Officer,4
L2023-10445,Alum,CLB-18,MEMBER_OF,,,President,3
L2024-10446,Alum,CLB-40,MEMBER_OF,,,Officer,1
L2025-10447,Alum,CLB-09,MEMBER_OF,,,Member,4
L2025-10447,Alum,CLB-10,MEMBER_OF,,,Member,4
L2025-10447,Alum,CLB-06,MEMBER_OF,,,Member,2
L2019-10448,Alum,CLB-04,MEMBER_OF,,,Founder,2
L2019-10448,Alum,CLB-02,MEMBER_OF,,,Member,1
L2021-10450,Alum,CLB-35,MEMBER_OF,,,Member,4
L2021-10450,Alum,CLB-19,MEMBER_OF,,,Officer,3
L2021-10450,Alum,CLB-40,MEMBER_OF,,,Member,3
L2021-10450,Alum,CLB-07,MEMBER_OF,,,Member,2
L2022-10451,Alum,CLB-14,MEMBER_OF,,,Member,1
L2022-10451,Alum,CLB-23,MEMBER_OF,,,Member,3
L2022-10451,Alum,CLB-26,MEMBER_OF,,,Officer,2
L2022-10451,Alum,CLB-04,MEMBER_OF,,,Member,2
L2023-10452,Alum,CLB-15,MEMBER_OF,,,Member,1
L2024-10453,Alum,CLB-40,MEMBER_OF,,,Officer,1
L2025-10454,Alum,CLB-01,MEMBER_OF,,,Member,3
L2025-10454,Alum,CLB-38,MEMBER_OF,,,President,3
L2025-10454,Alum,CLB-27,MEMBER_OF,,,Officer,4
L2019-10455,Alum,CLB-22,MEMBER_OF,,,President,4
L2019-10455,Alum,CLB-44,MEMBER_OF,,,Officer,4
L2019-10455,Alum,CLB-24,MEMBER_OF,,,Member,3
L2020-10456,Alum,CLB-14,MEMBER_OF,,,Officer,1
L2020-10456,Alum,CLB-25,MEMBER_OF,,,Founder,4
L2021-10457,Alum,CLB-02,MEMBER_OF,,,Member,2
L2021-10457,Alum,CLB-12,MEMBER_OF,,,Member,4
L2021-10457,Alum,CLB-14,MEMBER_OF,,,Member,4
L2022-10458,Alum,CLB-23,MEMBER_OF,,,Member,4
L2022-10458,Alum,CLB-13,MEMBER_OF,,,President,1
L2022-10458,Alum,CLB-09,MEMBER_OF,,,Officer,2
L2022-10458,Alum,CLB-40,MEMBER_OF,,,Member,2
L2023-10459,Alum,CLB-40,MEMBER_OF,,,Officer,3
L2024-10460,Alum,CLB-39,MEMBER_OF,,,Member,4
L2024-10460,Alum,CLB-03,MEMBER_OF,,,Member,3
L2024-10460,Alum,CLB-32,MEMBER_OF,,,Member,1
L2025-10461,Alum,CLB-22,MEMBER_OF,,,Member,1
L2019-10462,Alum,CLB-05,MEMBER_OF,,,Founder,4
L2019-10462,Alum,CLB-39,MEMBER_OF,,,Member,3
L2019-10462,Alum,CLB-44,MEMBER_OF,,,Member,3
L2020-10463,Alum,CLB-40,MEMBER_OF,,,Member,4
L2020-10463,Alum,CLB-04,MEMBER_OF,,,Member,1
L2021-10464,Alum,CLB-08,MEMBER_OF,,,Member,2
L2021-10464,Alum,CLB-39,MEMBER_OF,,,Member,3
L2022-10465,Alum,CLB-23,MEMBER_OF,,,Member,3
L2023-10466,Alum,CLB-22,MEMBER_OF,,,President,4
L2024-10467,Alum,CLB-40,MEMBER_OF,,,Founder,1
L2024-10467,Alum,CLB-09,MEMBER_OF,,,Member,1
L2024-10467,Alum,CLB-23,MEMBER_OF,,,Member,2
L2025-10468,Alum,CLB-22,MEMBER_OF,,,Officer,3
L2019-10469,Alum,CLB-10,MEMBER_OF,,,Member,4
L2019-10469,Alum,CLB-14,MEMBER_OF,,,Member,1
L2019-10469,Alum,CLB-09,MEMBER_OF,,,Member,3
L2019-10469,Alum,CLB-08,MEMBER_OF,,,Member,4
L2020-10470,Alum,CLB-37,MEMBER_OF,,,Member,2
L2020-10470,Alum,CLB-02,MEMBER_OF,,,Member,3
L2021-10471,Alum,CLB-17,MEMBER_OF,,,Member,1
L2021-10471,Alum,CLB-40,MEMBER_OF,,,Member,3
L2021-10471,Alum,CLB-14,MEMBER_OF,,,Member,4
L2022-10472,Alum,CLB-09,MEMBER_OF,,,Member,2
L2022-10472,Alum,CLB-14,MEMBER_OF,,,Member,1
L2022-10472,Alum,CLB-10,MEMBER_OF,,,Member,4
L2022-10472,Alum,CLB-11,MEMBER_OF,,,Member,4
L2023-10473,Alum,CLB-19,MEMBER_OF,,,Officer,2
L2023-10473,Alum,CLB-23,MEMBER_OF,,,President,2
L2023-10473,Alum,CLB-01,MEMBER_OF,,,Member,4
L2023-10473,Alum,CLB-06,MEMBER_OF,,,Member,3
L2024-10474,Alum,CLB-15,MEMBER_OF,,,Member,1
L2025-10475,Alum,CLB-14,MEMBER_OF,,,Officer,1
L2025-10475,Alum,CLB-17,MEMBER_OF,,,Member,1
L2025-10475,Alum,CLB-38,MEMBER_OF,,,Member,1
L2019-10476,Alum,CLB-03,MEMBER_OF,,,Officer,4
L2019-10476,Alum,CLB-23,MEMBER_OF,,,Founder,1
L2019-10476,Alum,CLB-19,MEMBER_OF,,,Officer,3
L2019-10476,Alum,CLB-26,MEMBER_OF,,,Member,4
L2020-10477,Alum,CLB-05,MEMBER_OF,,,Member,4
L2020-10477,Alum,CLB-14,MEMBER_OF,,,Member,1
L2020-10477,Alum,CLB-44,MEMBER_OF,,,Member,3
L2021-10478,Alum,CLB-14,MEMBER_OF,,,Member,1
L2022-10479,Alum,CLB-14,MEMBER_OF,,,Officer,1
L2023-10480,Alum,CLB-14,MEMBER_OF,,,Member,4
L2023-10480,Alum,CLB-39,MEMBER_OF,,,President,1
L2024-10481,Alum,CLB-31,MEMBER_OF,,,Member,4
L2024-10481,Alum,CLB-39,MEMBER_OF,,,Officer,2
L2024-10481,Alum,CLB-01,MEMBER_OF,,,Member,2
L2025-10482,Alum,CLB-40,MEMBER_OF,,,Member,1
L2025-10482,Alum,CLB-14,MEMBER_OF,,,Member,2
L2025-10482,Alum,CLB-19,MEMBER_OF,,,President,2
L2020-10484,Alum,CLB-28,MEMBER_OF,,,Officer,1
L2020-10484,Alum,CLB-32,MEMBER_OF,,,Member,1
L2020-10484,Alum,CLB-27,MEMBER_OF,,,Member,2
L2020-10484,Alum,CLB-22,MEMBER_OF,,,Officer,2
L2022-10486,Alum,CLB-19,MEMBER_OF,,,Member,2
L2022-10486,Alum,CLB-14,MEMBER_OF,,,Member,4
L2022-10486,Alum,CLB-21,MEMBER_OF,,,Founder,4
L2023-10487,Alum,CLB-14,MEMBER_OF,,,Member,1
L2023-10487,Alum,CLB-09,MEMBER_OF,,,Officer,2
L2024-10488,Alum,CLB-09,MEMBER_OF,,,Member,4
L2024-10488,Alum,CLB-11,MEMBER_OF,,,Member,2
L2025-10489,Alum,CLB-10,MEMBER_OF,,,Member,3
L2025-10489,Alum,CLB-14,MEMBER_OF,,,Member,2
L2019-10490,Alum,CLB-10,MEMBER_OF,,,Member,1
L2019-10490,Alum,CLB-09,MEMBER_OF,,,Member,2
L2019-10490,Alum,CLB-26,MEMBER_OF,,,Member,2
L2019-10490,Alum,CLB-14,MEMBER_OF,,,Member,4
L2021-10492,Alum,CLB-16,MEMBER_OF,,,Member,2
L2021-10492,Alum,CLB-09,MEMBER_OF,,,Member,4
L2021-10492,Alum,CLB-05,MEMBER_OF,,,Officer,1
L2022-10493,Alum,CLB-14,MEMBER_OF,,,Member,1
L2022-10493,Alum,CLB-23,MEMBER_OF,,,Member,4
L2022-10493,Alum,CLB-11,MEMBER_OF,,,Officer,2
L2023-10494,Alum,CLB-11,MEMBER_OF,,,Officer,1
L2023-10494,Alum,CLB-39,MEMBER_OF,,,President,1
L2023-10494,Alum,CLB-22,MEMBER_OF,,,Member,2
L2024-10495,Alum,CLB-17,MEMBER_OF,,,Member,4
L2024-10495,Alum,CLB-14,MEMBER_OF,,,Member,4
L2025-10496,Alum,CLB-39,MEMBER_OF,,,Member,4
L2025-10496,Alum,CLB-01,MEMBER_OF,,,Member,1
L2019-10497,Alum,CLB-23,MEMBER_OF,,,Member,3
L2020-10498,Alum,CLB-13,MEMBER_OF,,,Officer,3
L2020-10498,Alum,CLB-23,MEMBER_OF,,,Member,2
L2021-10499,Alum,CLB-01,MEMBER_OF,,,Officer,1
L2021-10499,Alum,CLB-22,MEMBER_OF,,,Member,2
L2023-10501,Alum,CLB-26,MEMBER_OF,,,Member,4
L2024-10502,Alum,CLB-04,MEMBER_OF,,,President,4
L2024-10502,Alum,CLB-09,MEMBER_OF,,,Officer,1
L2025-10503,Alum,CLB-17,MEMBER_OF,,,Founder,2
L2025-10503,Alum,CLB-14,MEMBER_OF,,,Officer,3
L2019-10504,Alum,CLB-14,MEMBER_OF,,,Member,4
L2019-10504,Alum,CLB-05,MEMBER_OF,,,Member,4
L2019-10504,Alum,CLB-13,MEMBER_OF,,,President,2
L2020-10505,Alum,CLB-23,MEMBER_OF,,,Member,1
L2020-10505,Alum,CLB-26,MEMBER_OF,,,Officer,4
L2020-10505,Alum,CLB-32,MEMBER_OF,,,Member,4
L2021-10506,Alum,CLB-03,MEMBER_OF,,,Member,4
L2022-10507,Alum,CLB-08,MEMBER_OF,,,Member,4
L2022-10507,Alum,CLB-11,MEMBER_OF,,,Officer,4
L2023-10508,Alum,CLB-02,MEMBER_OF,,,Member,1
L2023-10508,Alum,CLB-01,MEMBER_OF,,,Officer,1
L2023-10508,Alum,CLB-22,MEMBER_OF,,,Member,2
L2024-10509,Alum,CLB-23,MEMBER_OF,,,Member,1
L2024-10509,Alum,CLB-44,MEMBER_OF,,,Member,1
L2024-10509,Alum,CLB-17,MEMBER_OF,,,Officer,1
L2025-10510,Alum,CLB-01,MEMBER_OF,,,Member,3
L2025-10510,Alum,CLB-22,MEMBER_OF,,,Member,2
L2025-10510,Alum,CLB-44,MEMBER_OF,,,Member,3
L2025-10510,Alum,CLB-14,MEMBER_OF,,,Member,1
L2019-10511,Alum,CLB-15,MEMBER_OF,,,President,1
L2019-10511,Alum,CLB-26,MEMBER_OF,,,Member,2
L2019-10511,Alum,CLB-04,MEMBER_OF,,,Member,4
L2019-10511,Alum,CLB-23,MEMBER_OF,,,Member,4
L2020-10512,Alum,CLB-09,MEMBER_OF,,,Member,1
L2021-10513,Alum,CLB-09,MEMBER_OF,,,Member,1
L2021-10513,Alum,CLB-01,MEMBER_OF,,,Member,3
L2021-10513,Alum,CLB-23,MEMBER_OF,,,Member,1
L2021-10513,Alum,CLB-10,MEMBER_OF,,,Member,3
L2022-10514,Alum,CLB-04,MEMBER_OF,,,Member,3
L2022-10514,Alum,CLB-23,MEMBER_OF,,,Founder,4
L2022-10514,Alum,CLB-01,MEMBER_OF,,,Member,3
L2023-10515,Alum,CLB-02,MEMBER_OF,,,Member,4
L2023-10515,Alum,CLB-14,MEMBER_OF,,,Member,2
L2023-10515,Alum,CLB-39,MEMBER_OF,,,President,1
L2023-10515,Alum,CLB-01,MEMBER_OF,,,Member,4
L2025-10517,Alum,CLB-17,MEMBER_OF,,,Officer,2
